committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771587,21,500798652,1586865,ORG,ORGANIZATION,,,RESTAURANT ASSOCIATES,DC,,,,,MEALS - OFFICIALLY CONNECTED,,,2022-03-09 00:00:00,55.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.858,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,205100001,TRAVEL,,2022,SB,4050920221476021361,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771587,Other Disbursements,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843566,17,500808559,1607415,ORG,ORGANIZATION,,,RESTAURANT ASSOCIATES,DC,,,,,MEALS - OFFICIALLY CONNECTED,,,2022-05-09 00:00:00,55.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.52,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,205100001,TRAVEL,,2022,SB,4070820221539614367,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843566,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q3,202110159467836619,21,500764626,1544504,ORG,ORGANIZATION,,,RESTAURANT ASSOCIATES,DC,,,,,MEALS - OFFICIALLY CONNECTED,,,2021-08-19 00:00:00,55.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-02 03:52:38.197,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828212,WASHINGTON,205100001,TRAVEL,,2022,SB,4110220211376859223,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467836619,Other Disbursements,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081404,17,500782578,1565641,ORG,ORGANIZATION,,,READY REFRESH BY NESTLE,KY,,,,,OFFICE SUPPLIES,X,,2021-11-23 00:00:00,55.66,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:37:58.715,,500781864,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,LOUISVILLE,402856192,ADMINISTRATIVE,*,2022,SB,4022420221453297074,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081404,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771570,17,500798645,1586865,ORG,ORGANIZATION,,,READY REFRESH BY NESTLE,KY,,,,,OFFICE SUPPLIES,,,2022-03-03 00:00:00,55.66,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.849,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,LOUISVILLE,402856192,ADMINISTRATIVE,,2022,SB,4050920221476021312,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771570,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081396,17,500782560,1565641,ORG,ORGANIZATION,,,READY REFRESH BY NESTLE,KY,,,,,OFFICE SUPPLIES,X,,2021-10-21 00:00:00,57.38,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:33:30.068,,500778385,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,LOUISVILLE,402856192,ADMINISTRATIVE,*,2022,SB,4022420221453297049,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081396,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843528,17,500810245,1607415,ORG,ORGANIZATION,,,CAPITAL ONE,NC,,,,,CREDIT CARD FEE,X,,2022-05-03 00:00:00,59.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.5,,500810139,SB17,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,CHARLOTTE,282721083,OTHER,*,2022,SB,4070820221539614253,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843528,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q2,202107159451583125,17,500757016,1527557,ORG,ORGANIZATION,,,CAPITAL ONE,NC,,,,,SERVICE CHARGE,X,,2021-04-09 00:00:00,59.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-31 04:54:55.778,,500756210,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071620211320722013,CHARLOTTE,282721083,OTHER,*,2022,SB,4073120211324265496,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451583125,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q2,202107159451583126,17,500757002,1527557,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,DOMAIN REGISTRATION,X,,2021-03-13 00:00:00,59.51,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-31 04:54:55.778,,500756210,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071620211320722013,SCOTTSDALE,852606993,OTHER,*,2022,SB,4073120211324265498,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451583126,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771530,17,500798584,1586865,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEE,,,2022-03-25 00:00:00,60.25,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:48.364,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200061202,OTHER,,2022,SB,4050920221476021194,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771530,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771576,17,500798663,1586865,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-02-23 00:00:00,60.50,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.852,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200097738,OTHER,,2022,SB,4050920221476021332,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771576,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q3,202110159467836571,17,500764513,1544504,ORG,ORGANIZATION,,,AMAZON.COM,WA,,,,,PARADE SUPPLIES,X,,2021-06-25 00:00:00,63.56,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-02 03:52:38.19,,500764503,SB17,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828212,SEATTLE,981442734,OTHER,*,2022,SB,4110220211376859085,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467836571,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081406,17,500782583,1565641,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,X,,2021-12-01 00:00:00,64.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:37:58.715,,500781864,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200097738,OTHER,*,2022,SB,4022420221453297078,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081406,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081406,17,500782767,1565641,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,X,,2021-12-09 00:00:00,64.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:37:58.715,,500781864,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200097738,OTHER,*,2022,SB,4022420221453297079,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081406,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771576,17,500798660,1586865,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-02-09 00:00:00,64.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.852,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200097738,OTHER,,2022,SB,4050920221476021330,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771576,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771576,17,500798661,1586865,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-02-17 00:00:00,64.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.852,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200097738,OTHER,,2022,SB,4050920221476021331,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771576,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843575,17,500808397,1607415,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-05-12 00:00:00,64.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.525,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200097738,OTHER,,2022,SB,4070820221539614394,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843575,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843575,17,500808399,1607415,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-06-10 00:00:00,64.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.525,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200097738,OTHER,,2022,SB,4070820221539614395,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843575,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q1,202104159443599319,17,500743878,1512132,ORG,ORGANIZATION,,,"STAPLES DIRECT, INC.",MA,,,,,OFFICE SUPPLIES,X,,2020-12-10 00:00:00,66.58,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-04-29 03:52:13.403,,500743877,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620211277753829,FRAMINGHAM,017024478,ADMINISTRATIVE,*,2022,SB,4042820211280311969,https://docquery.fec.gov/cgi-bin/fecimg/?202104159443599319,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081389,17,500769279,1565641,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,X,,2021-09-29 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:33:30.067,,500768706,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200097738,OTHER,*,2022,SB,4022420221453297029,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081389,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081390,17,500769284,1565641,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,X,,2021-10-01 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:33:30.067,,500768706,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200097738,OTHER,*,2022,SB,4022420221453297030,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081390,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081390,17,500769301,1565641,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,X,,2021-10-07 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:33:30.067,,500768706,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200097738,OTHER,*,2022,SB,4022420221453297031,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081390,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081405,17,500782572,1565641,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,X,,2021-11-19 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:37:58.715,,500781864,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200097738,OTHER,*,2022,SB,4022420221453297076,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081405,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081405,17,500782582,1565641,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,X,,2021-11-30 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:37:58.715,,500781864,SB17,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200097738,OTHER,*,2022,SB,4022420221453297077,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081405,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771577,17,500798664,1586865,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-03-10 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.852,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200097738,OTHER,,2022,SB,4050920221476021333,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771577,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771577,17,500798665,1586865,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-03-18 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.852,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200097738,OTHER,,2022,SB,4050920221476021334,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771577,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771577,17,500798666,1586865,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-03-25 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.852,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200097738,OTHER,,2022,SB,4050920221476021335,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771577,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771578,17,500798667,1586865,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-03-31 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:51.852,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,WASHINGTON,200097738,OTHER,,2022,SB,4050920221476021336,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771578,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843574,17,500808417,1607415,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-04-01 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.525,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200097738,OTHER,,2022,SB,4070820221539614390,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843574,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843574,17,500808418,1607415,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-04-11 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.525,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200097738,OTHER,,2022,SB,4070820221539614391,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843574,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843574,17,500808419,1607415,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-05-02 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.525,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200097738,OTHER,,2022,SB,4070820221539614392,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843574,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843575,17,500808395,1607415,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-05-03 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.525,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200097738,OTHER,,2022,SB,4070820221539614393,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843575,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843576,17,500810148,1607415,ORG,ORGANIZATION,,,THE CHOCOLATE HOUSE,DC,,,,,GIFT FOR DONOR,,,2022-06-27 00:00:00,67.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.525,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200097738,OTHER,,2022,SB,4070820221539614396,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843576,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,Q1,202204159499771537,17,500798718,1586865,ORG,ORGANIZATION,,,READY REFRESH BY NESTLE,KY,,,,,OFFICE SUPPLIES,X,,2022-02-10 00:00:00,67.80,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-10 03:36:48.368,,500798593,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869139,LOUISVILLE,402856192,ADMINISTRATIVE,*,2022,SB,4050920221476021215,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499771537,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q2,202107159451583127,17,500756998,1527557,ORG,ORGANIZATION,,,INTUIT QUICKBOOKS,AZ,,,,,IT SERVICE,X,,2021-03-12 00:00:00,70.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-31 04:54:55.778,,500756210,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071620211320722013,TUCSON,857064559,OTHER,*,2022,SB,4073120211324265502,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451583127,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q1,202104159443599320,17,500743884,1512132,ORG,ORGANIZATION,,,"STAPLES DIRECT, INC.",MA,,,,,OFFICE SUPPLIES,X,,2020-12-12 00:00:00,71.84,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-04-29 03:52:13.403,,500743877,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620211277753829,FRAMINGHAM,017024478,ADMINISTRATIVE,*,2022,SB,4042820211280311971,https://docquery.fec.gov/cgi-bin/fecimg/?202104159443599320,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q2,202107159451583131,17,500756899,1527557,ORG,ORGANIZATION,,,INTUIT QUICKBOOKS,AZ,,,,,IT SERVICE,X,,2021-04-12 00:00:00,74.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-31 04:54:55.779,,500756228,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071620211320722013,TUCSON,857064559,OTHER,*,2022,SB,4073120211324265515,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451583131,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q2,202107159451583138,17,500757024,1527557,ORG,ORGANIZATION,,,INTUIT QUICKBOOKS,AZ,,,,,IT SERVICE,X,,2021-05-12 00:00:00,74.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-31 04:54:55.78,,500756253,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071620211320722013,TUCSON,857064559,OTHER,*,2022,SB,4073120211324265535,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451583138,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q3,202110159467836574,17,500764505,1544504,ORG,ORGANIZATION,,,INTUIT QUICKBOOKS,AZ,,,,,IT SERVICES,X,,2021-06-12 00:00:00,74.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-02 03:52:38.191,,500764503,SB17,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828212,TUCSON,857064559,OTHER,*,2022,SB,4110220211376859094,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467836574,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q3,202110159467836578,17,500764609,1544504,ORG,ORGANIZATION,,,INTUIT QUICKBOOKS,AZ,,,,,IT SERVICES,X,,2021-07-12 00:00:00,74.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-02 03:52:38.191,,500764547,SB17,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828212,TUCSON,857064559,OTHER,*,2022,SB,4110220211376859106,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467836578,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081416,17,500768697,1565641,ORG,ORGANIZATION,,,NEW AGE GRAPHICS,MD,,,,,GRAPHIC DESIGN,,,2021-10-08 00:00:00,75.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:37:58.716,,,,0.00,,,,,,,,,,,,S,,P,F3,4013120221403735093,SILVER SPRING,209022051,OTHER,,2022,SB,4022420221453297110,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081416,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,YE,202201319486081443,20A,500765691,1565641,IND,INDIVIDUAL,,,"FARQUHAR, ELINOR K.",DC,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,REFUND,,,2021-10-01 00:00:00,75.00,,,,,,,,,,,,,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 04:33:30.075,,,,0.00,FARQUHAR,ELINOR,K.,,,,,,,,,S,,P,F3,4013120221403735093,WASHINGTON,200164753,REFUNDS,,2022,SB,4022420221453297191,https://docquery.fec.gov/cgi-bin/fecimg/?202201319486081443,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2022,12P,202207079517843524,17,500809833,1607415,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEE,,,2022-06-27 00:00:00,75.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-09 03:34:16.498,,,,0.00,,,,,,,,,,,,S,,P,F3,4070720221539522060,WASHINGTON,200061202,OTHER,,2022,SB,4070820221539614241,https://docquery.fec.gov/cgi-bin/fecimg/?202207079517843524,Operating Expenditures,,,,,,
C00573758,VAN HOLLEN FOR SENATE,2021,Q3,202110159467836568,17,500764488,1544504,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,SERVICE CHARGE,,,2021-07-28 00:00:00,75.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-02 03:52:38.19,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828212,WASHINGTON,200061202,OTHER,,2022,SB,4110220211376859076,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467836568,Operating Expenditures,,,,,,
