committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650564,21B,B40EF7ADC5CF24A00BD2,1649434,ORG,ORGANIZATION,,,TRENDING MEDIA PARTNERS INC.,VA,,,,,LIST RENTAL FEES,,,2022-08-25 00:00:00,36.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,LEESBURG,201764113,ADMINISTRATIVE,,2022,SB,4112920221631587740,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650564,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650564,21B,B6257F87DDF2344A788E,1649434,ORG,ORGANIZATION,,,WINRED TECHNICAL SERVICES LLC,VA,,,,,CREDIT CARD SERVICE FEES,,,2022-08-25 00:00:00,53.31,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,ARLINGTON,222092517,OTHER,,2022,SB,4112920221631587739,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650564,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650563,21B,B77B64A1F82304D62B9B,1649434,ORG,ORGANIZATION,,,REACH RIGHT LLC,TX,,,,,EMAIL CONSULTING/LIST RENTAL FEES,,,2022-08-25 00:00:00,96.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,LAMESA,793312941,ADMINISTRATIVE,,2022,SB,4112920221631587738,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650563,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650563,21B,B0C8DA9CC32C243D6B63,1649434,ORG,ORGANIZATION,,,"CONSERVATIVE CONNECTOR, LLC",MI,,,,,LIST RENTAL FEES,,,2022-08-25 00:00:00,279.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,GRAND RAPIDS,495466484,ADMINISTRATIVE,,2022,SB,4112920221631587737,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650563,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650563,21B,BDA86D1B25E6043D0A35,1649434,ORG,ORGANIZATION,,,WINRED TECHNICAL SERVICES LLC,VA,,,,,CREDIT CARD SERVICE FEES,,,2022-08-25 00:00:00,48.13,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,ARLINGTON,222092517,OTHER,,2022,SB,4112920221631587736,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650563,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650562,21B,B089883B418464279B56,1649434,ORG,ORGANIZATION,,,"CAMPAIGN INBOX, LLC",DC,,,,,CREDIT CARD SERVICE FEES,,,2022-08-25 00:00:00,16.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,WASHINGTON,200012993,OTHER,,2022,SB,4112920221631587735,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650562,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651565,30B,BA2D399EE0B6A428596B,1649435,ORG,ORGANIZATION,,,CIRCLE K,FL,,,,,TRAVEL - GOTV,X,,2022-08-24 00:00:00,67.94,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,LAKE MARY,327463351,OTHER,,2022,SB,4113020221632230458,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651565,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651557,30B,B133316ACBA6942B18B1,1649435,ORG,ORGANIZATION,,,CITY OF CAPE CORAL,FL,,,,,VOTER REGISTRATION TABLE,X,,2022-08-24 00:00:00,75.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,CAPE CORAL,33915,OTHER,,2022,SB,4113020221632230434,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651557,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650681,30B,B6F9E28DD859E4517971,1649434,ORG,ORGANIZATION,,,BEST WESTERN PLUS,FL,,,,,TRAVEL - GOTV,X,,2022-08-24 00:00:00,236.96,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,MIAMI SPRINGS,331665849,OTHER,,2022,SB,4112920221631588088,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650681,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650680,30B,BCDEEDA431F784627B97,1649434,ORG,ORGANIZATION,,,PUBLIX,FL,,,,,MEAL - GOTV,X,,2022-08-24 00:00:00,11.37,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,TEMPLE TERRACE,336175418,TRAVEL,,2022,SB,4112920221631588087,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650680,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650575,23,B2B71C8984C134A60974,1649434,CCM,CAMPAIGN COMMITTEE,C00815373,C00815373,"LAUREL LEE FOR CONGRESS, INC.",FL,"LAUREL LEE FOR CONGRESS, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2022-08-24 00:00:00,5000.00,H,HOUSE,15,H2FL15241,"LEE, LAUREL",LAUREL,LEE,,,,FL,FLORIDA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,011,Political Contributions,,,,,,,Y,,U,F3X,4102620221591747015,BRANDON,335092743,CONTRIBUTIONS,,2022,SB,4112920221631587772,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650575,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650574,23,B9464248B73A2485AA75,1649434,CCM,CAMPAIGN COMMITTEE,C00718239,C00718239,ANNA PAULINA LUNA FOR CONGRESS,FL,ANNA PAULINA LUNA FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2022-08-24 00:00:00,5000.00,H,HOUSE,13,H0FL13158,"LUNA, ANNA PAULINA",ANNA,LUNA,PAULINA,,,FL,FLORIDA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,011,Political Contributions,,,,,,,Y,,U,F3X,4102620221591747015,SAINT PETERSBURG,337423064,CONTRIBUTIONS,,2022,SB,4112920221631587767,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650574,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650573,23,B5EEE8078B3B1476DB18,1649434,CCM,CAMPAIGN COMMITTEE,C00774943,C00774943,CORY MILLS FOR CONGRESS,FL,CORY MILLS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2022-08-24 00:00:00,5000.00,H,HOUSE,07,H2FL07156,"MILLS, CORY",CORY,MILLS,,,,FL,FLORIDA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,011,Political Contributions,,,,,,,Y,,U,F3X,4102620221591747015,WINTER PARK,327897313,CONTRIBUTIONS,,2022,SB,4112920221631587766,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650573,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650573,23,B6425CDCA90554F40B07,1649434,CCM,CAMPAIGN COMMITTEE,C00816983,C00816983,AARON BEAN FOR CONGRESS,FL,AARON BEAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2022-08-24 00:00:00,5000.00,H,HOUSE,04,H2FL04211,"BEAN, AARON P.",AARON,BEAN,P.,,,FL,FLORIDA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,011,Political Contributions,,,,,,,Y,,U,F3X,4102620221591747015,TALLAHASSEE,323085400,CONTRIBUTIONS,,2022,SB,4112920221631587765,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650573,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650562,21B,B669A6FDD464442C5873,1649434,ORG,ORGANIZATION,,,WINRED TECHNICAL SERVICES LLC,VA,,,,,CREDIT CARD SERVICE FEES,,,2022-08-24 00:00:00,42.96,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,ARLINGTON,222092517,OTHER,,2022,SB,4112920221631587734,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650562,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650562,21B,BD14EB43D8ECD433080C,1649434,ORG,ORGANIZATION,,,"CAMPAIGN INBOX, LLC",DC,,,,,CREDIT CARD SERVICE FEES,,,2022-08-24 00:00:00,37.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,WASHINGTON,200012993,OTHER,,2022,SB,4112920221631587733,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650562,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650561,21B,B37B1E95D485243C8B6F,1649434,ORG,ORGANIZATION,,,WINRED TECHNICAL SERVICES LLC,VA,,,,,CREDIT CARD SERVICE FEES,,,2022-08-24 00:00:00,5.46,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,ARLINGTON,222092517,OTHER,,2022,SB,4112920221631587732,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650561,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651576,30B,B67B3BD066DD742E3A56,1649435,ORG,ORGANIZATION,,,MCDONALDS,FL,,,,,MEAL - GOTV,X,,2022-08-23 00:00:00,10.76,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,GULF BREEZE,325633352,TRAVEL,,2022,SB,4113020221632230490,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651576,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651565,30B,B6954EA2C24E34CCE90E,1649435,ORG,ORGANIZATION,,,CHEVRON,FL,,,,,TRAVEL - GOTV,X,,2022-08-23 00:00:00,47.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,SANFORD,327735824,OTHER,,2022,SB,4113020221632230457,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651565,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651549,30B,BE0755EC5AF924486BB7,1649435,ORG,ORGANIZATION,,,FLOATERS PORTABLE,FL,,,,,EVENT RENTALS - GOTV,X,,2022-08-23 00:00:00,1435.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,JACKSONVILLE,322261705,ADMINISTRATIVE,,2022,SB,4113020221632230410,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651549,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651541,30B,B4F754E41D3BD4D1D83B,1649435,ORG,ORGANIZATION,,,GIGI CAFE,FL,,,,,MEAL - GOTV,X,,2022-08-23 00:00:00,75.44,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,PEMBROKE PINES,330281006,TRAVEL,,2022,SB,4113020221632230386,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651541,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651537,30B,B0790CA8E835B41409F3,1649435,ORG,ORGANIZATION,,,THE HEALTH BAR,FL,,,,,MEAL - GOTV,X,,2022-08-23 00:00:00,20.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,ROCKLEDGE,32955,TRAVEL,,2022,SB,4113020221632230374,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651537,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M10,202210259541651532,30B,BFD29B0F1D9F144ABBD9,1649435,ORG,ORGANIZATION,,,CHILI'S,FL,,,,,MEAL - GOTV,X,,2022-08-23 00:00:00,17.90,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-12-01 04:06:58,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747016,VENICE,342935131,TRAVEL,,2022,SB,4113020221632230359,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651532,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650680,30B,B6DB92554CE1E4810B14,1649434,ORG,ORGANIZATION,,,CHIPOTLE,FL,,,,,MEAL - GOTV,X,,2022-08-23 00:00:00,15.82,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,HIALEAH,330123602,TRAVEL,,2022,SB,4112920221631588086,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650680,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650680,30B,BE0956D5E9D0E4E42968,1649434,ORG,ORGANIZATION,,,UBER TECHNOLOGIES,CA,,,,,TRAVEL - GOTV,X,,2022-08-23 00:00:00,13.54,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,SAN FRANCISCO,941582211,OTHER,,2022,SB,4112920221631588085,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650680,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650633,30B,BBC401C48D4F146FBB7C,1649434,ORG,ORGANIZATION,,,DIAMOND D. RANCH,FL,,,,,GOTV EVENT VENUE FEE,,,2022-08-23 00:00:00,500.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,JACKSONVILLE,322342827,OTHER,,2022,SB,4112920221631587945,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650633,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650632,30B,B705974C5FE96462D992,1649434,ORG,ORGANIZATION,,,CITY OF HIALEAH,FL,,,,,GOTV EVENT VENUE FEE,,,2022-08-23 00:00:00,45.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,HIALEAH,33010,OTHER,,2022,SB,4112920221631587942,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650632,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650630,30B,B1C6429F82CB84260BE8,1649434,ORG,ORGANIZATION,,,THE LEGENDARY HORSEPOWER RANCH,FL,,,,,GOTV EVENT VENUE FEE,,,2022-08-23 00:00:00,7496.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,GENEVA,327329110,OTHER,,2022,SB,4112920221631587936,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650630,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650575,23,B018B5EE476924B1A9D3,1649434,CCM,CAMPAIGN COMMITTEE,C00770636,C00770636,JR MAJEWSKI FOR CONGRESS,OH,JR MAJEWSKI FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2022-08-23 00:00:00,5000.00,H,HOUSE,09,H2OH09155,"MAJEWSKI, JR",JR,MAJEWSKI,,,,OH,OHIO,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,011,Political Contributions,,,,,,,Y,,U,F3X,4102620221591747015,PORT CLINTON,434529516,CONTRIBUTIONS,,2022,SB,4112920221631587770,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650575,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650574,23,BEC64833E9A954321A54,1649434,CCM,CAMPAIGN COMMITTEE,C00620518,C00620518,MARCO RUBIO FOR SENATE,VA,MARCO RUBIO FOR SENATE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2022-08-23 00:00:00,5000.00,S,SENATE,,S0FL00338,"RUBIO, MARCO",MARCO,RUBIO,,,,FL,FLORIDA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,011,Political Contributions,,,,,,,Y,,U,F3X,4102620221591747015,ALEXANDRIA,223145404,CONTRIBUTIONS,,2022,SB,4112920221631587768,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650574,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650561,21B,BF75A446A8FA447B29E2,1649434,ORG,ORGANIZATION,,,WINRED TECHNICAL SERVICES LLC,VA,,,,,CREDIT CARD SERVICE FEES,,,2022-08-23 00:00:00,4.57,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,ARLINGTON,222092517,OTHER,,2022,SB,4112920221631587731,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650561,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650561,21B,BB4A8A290C3A7499E99F,1649434,ORG,ORGANIZATION,,,WINRED TECHNICAL SERVICES LLC,VA,,,,,CREDIT CARD SERVICE FEES,,,2022-08-23 00:00:00,24.72,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102620221591747015,ARLINGTON,222092517,OTHER,,2022,SB,4112920221631587730,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650561,Other Federal Operating Expenditures,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650679,30B,B6A0042DD87994223A69,1649434,ORG,ORGANIZATION,,,UBER TECHNOLOGIES,CA,,,,,TRAVEL - GOTV,X,,2022-08-22 00:00:00,8.19,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,SAN FRANCISCO,941582211,OTHER,,2022,SB,4112920221631588084,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650679,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650679,30B,B48AFE4BF85EE4B6E894,1649434,ORG,ORGANIZATION,,,TAILWINDS,FL,,,,,MEAL - GOTV,X,,2022-08-22 00:00:00,13.16,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,TALLAHASSEE,323108732,TRAVEL,,2022,SB,4112920221631588083,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650679,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650679,30B,BE7F6888503B842B1A21,1649434,ORG,ORGANIZATION,,,UBER TECHNOLOGIES,CA,,,,,MEAL - GOTV,X,,2022-08-22 00:00:00,25.99,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,SAN FRANCISCO,941582211,TRAVEL,,2022,SB,4112920221631588082,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650679,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650678,30B,BF88AA91F4AB9480D903,1649434,ORG,ORGANIZATION,,,UBER TECHNOLOGIES,CA,,,,,TRAVEL - GOTV,X,,2022-08-22 00:00:00,7.95,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,SAN FRANCISCO,941582211,OTHER,,2022,SB,4112920221631588081,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650678,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650678,30B,BC0566657FCA74CE095C,1649434,ORG,ORGANIZATION,,,CHIPOTLE,FL,,,,,MEAL - GOTV,X,,2022-08-22 00:00:00,12.47,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,MIAMI,331666703,TRAVEL,,2022,SB,4112920221631588080,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650678,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650678,30B,B0BE30C5856684BE2A48,1649434,ORG,ORGANIZATION,,,AMERICAN AIRLINES,TX,,,,,TRAVEL - GOTV,X,,2022-08-22 00:00:00,289.60,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102620221591747015,FORT WORTH,761552605,OTHER,,2022,SB,4112920221631588079,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650678,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00099259,REPUBLICAN PARTY OF FLORIDA,2022,M9,202210259541650639,30B,B561B286B18564E2DB7C,1649434,IND,INDIVIDUAL,,,"SANTAMARIA, OLGA",FL,,,,,REIMB: SEE BELOW,,,2022-08-22 00:00:00,184.43,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-30 04:06:22,,,,0.00,SANTAMARIA,OLGA,,,,,,,,,,Y,,U,F3X,4102620221591747015,PEMBROKE PINES,330281134,OTHER,,2022,SB,4112920221631587963,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541650639,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
